ward_preci,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2010,4662.3576642335765,5745.472303206997,7092.123906705539,8241.345481049562,10713.145772594753,10729.529839883551,10891.807854137447,9395.259467040672,9437.288515406162,9665.844537815126,10297.205594405594,10545.833566433566,11055.810055865923,11688.217270194986,12194.1643454039,12642.614958448754,15585.937673130195,15990.970914127423,17422.25623268698,22184.439058171745,23630.569252077563,24169.286896551723,26788.905479452056,24917.28493150685,23852.20410958904,23204.30601092896,22985.049180327867,24082.803278688523,24702.657103825135,24773.629781420765
2013,4261.737623762377,5416.318518518518,6623.202469135803,8082.9086419753085,9988.214814814815,10013.384236453201,10060.95566502463,8957.800492610837,8893.293103448275,8904.704433497536,9416.783251231527,9711.799511002446,10130.444987775061,10700.224938875306,11102.657701711492,11451.616136919316,14342.229268292684,14780.178048780488,16119.643902439024,20212.60487804878,21510.146341463416,22347.676399026765,24578.440389294403,23108.452554744526,22377.88377723971,21799.61985472155,21602.37831325301,21675.40722891566,22793.681927710844,22847.04578313253
2012,4474.86859688196,5454.363028953229,6678.971046770602,8146.641425389755,9923.126086956521,9933.65,9981.65367965368,8834.595238095239,8800.334782608696,8802.052173913044,9518.984848484848,9699.055913978495,10650.593548387096,11472.304068522484,11847.119914346895,12226.543897216274,15089.261241970022,15890.044871794871,17261.94871794872,21340.232905982906,22762.8547008547,23238.106837606836,23990.891025641027,22835.80128205128,22513.01923076923,22238.497881355932,22548.612288135595,22616.033898305086,23768.25,23846.44279661017
1310,2416.849315068493,3097.695890410959,3839.1342465753423,4811.983561643836,7308.41095890411,7320.81095890411,7410.5313351498635,6417.321525885559,5728.452316076295,5386.384196185286,5302.83378746594,5394.234332425068,5457.41689373297,5853.509536784741,6069.070844686648,6322.114441416894,8404.695652173914,8781.152173913044,9649.733695652174,12739.133152173914,13167.059782608696,14414.67924528302,18225.258760107816,17809.921832884098,16616.199460916443,15183.57142857143,15022.741239892182,15071.978436657682,15855.5525606469,16384.45822102426
2210,3527.275204359673,4711.58583106267,5718.149863760218,6862.1634877384195,8614.885558583106,8643.209809264305,8638.485013623978,7477.207084468665,6653.08174386921,6655.75476839237,7107.651226158038,7534.820163487739,7726.155313351499,8306.318801089918,8670.845528455284,9380.111111111111,12275.344173441734,13042.111111111111,14428.615176151761,17940.37669376694,18607.260162601626,19531.355013550135,21411.596205962058,20664.39295392954,19593.91869918699,18469.19512195122,18280.338753387536,18458.0054200542,19492.235772357722,20876.60704607046
1701,1516.9242424242425,1942.0454545454545,2394.6514084507044,2941.9718309859154,4570.378947368421,4579.347368421053,4594.252631578947,4375.954385964912,3928.8701754385966,3622.547368421053,3735.821052631579,3842.4315789473685,3805.463157894737,3672.101754385965,3781.782456140351,3985.9578947368423,5677.91637630662,6053.404181184669,6941.867595818815,9396.059233449478,9838.602787456446,10882.54006968641,13227.203448275863,12902.993103448276,10893.662068965517,9633.11724137931,9547.337931034483,9600.955172413793,9815.948275862069,9909.524137931034
1702,1339.8063063063064,2296.261261261261,2820.018018018018,3520.675675675676,5119.918918918919,5119.171171171171,5130.891891891892,4911.243243243243,4384.279279279279,4020.4189189189187,3922.801801801802,3983.9504504504503,3906.09009009009,4076.0135135135133,4186.806306306306,4407.126126126126,5759.238738738739,6123.405405405405,7029.018018018018,10287.225225225226,10756.31981981982,11708.873873873874,13535.986486486487,13271.752252252252,11085.95945945946,10026.608108108108,9644.072072072073,9655.337837837838,9300.049549549549,9506.373873873874
1703,2198.9140969162995,9736.660792951541,11320.189010989012,13246.476923076923,14618.415384615384,14604.74945054945,14625.692982456141,13452.19956140351,12401.732608695653,12103.397826086957,12642.539130434783,13006.028260869565,13248.645021645021,13395.17748917749,13513.883116883117,15023.963203463203,18290.584415584417,18671.64502164502,19651.636363636364,23223.349137931036,24159.821505376345,27117.206451612903,32534.07430997877,32736.0866807611,33179.792811839325,29779.20507399577,29131.215644820295,29317.687103594082,31867.919661733617,34374.09513742072
1704,2878.987084870849,3408.5350553505536,4153.664206642066,5133.121771217712,7329.180811808118,7362.988929889299,7380.568265682657,6683.49815498155,6290.6845018450185,6028.789667896679,6043.647601476015,6165.426199261992,6171.7859778597785,6425.082720588235,6677.90625,6974.954044117647,8618.591911764706,9209.88623853211,10305.049541284403,14067.873394495413,14519.141025641025,15939.891941391941,18239.21978021978,17480.03663003663,15715.956043956045,13763.408424908424,13403.81501831502,13432.53663003663,13886.285714285714,14632.760073260073
1705,7847.803278688524,18920.83606557377,22541.24193548387,27819.833333333332,19887.102150537634,20015.607526881722,20124.28494623656,23462.90322580645,21392.452127659573,20869.364583333332,20399.471502590673,20745.725388601037,20759.60621761658,22238.450777202073,22412.63212435233,22631.53886010363,25690.04663212435,26158.99481865285,26930.274611398963,34599.29381443299,35362.19587628866,38164.01546391752,54088.04568527919,54035.15736040609,51465.08629441624,46793.21827411168,100578.78680203046,302861.6040609137,409302.9796954315,412461.0152284264
1706,2247.1614906832297,2634.0341614906833,3249.9347826086955,3971.158385093168,5844.10248447205,5818.888888888889,5829.6430769230765,5258.111111111111,4666.358024691358,4428.212307692308,4313.3538461538465,4468.827692307692,4468.430769230769,4928.701538461539,5095.6,5323.310769230769,6738.824615384616,7109.827692307692,8043.443076923077,11130.095384615384,11512.624615384615,12707.110769230769,15408.72,15075.52923076923,13079.464615384615,11711.455384615385,11633.489230769232,11595.126153846153,11510.443076923077,11737.713846153847
1707,1305.1529411764707,2093.664705882353,2487.8058823529414,3106.258823529412,4633.894117647059,4683.382352941177,4696.547058823529,4299.711764705882,3736.4210526315787,3525.6432748538014,3556.842105263158,3659.4853801169593,3681.5087719298244,3802.4853801169593,3977.4152046783624,4184.222222222223,5378.4678362573095,5889.204678362573,6574.081871345029,9779.755813953489,10230.656976744185,11293.43023255814,14039.098837209302,13862.156976744185,10895.139534883721,9516.366279069767,9493.767441860466,9477.85465116279,9759.162790697674,10122.122093023256
1708,1227.1491525423728,2275.1186440677966,2754.0542372881355,3469.227118644068,4719.742372881356,4781.786440677966,4848.322033898305,4495.830508474576,3934.64406779661,3693.9694915254236,3775.128813559322,3820.9457627118645,3876.3694915254237,3952.162711864407,4101.281355932203,4306.267796610169,5623.82372881356,6105.416949152543,6754.013559322034,10244.457627118643,10790.159322033898,11974.861016949153,14868.684745762712,14625.972881355932,11573.535593220338,10185.162711864406,10068.722033898304,10112.447457627119,10308.82033898305,10640.79054054054
1709,2502.4484304932735,2704.439461883408,3272.2780269058294,4116.7533632286995,6420.820627802691,6346.488789237668,6347.309417040358,5496.600896860987,4905.923766816143,4644.29596412556,4570.905829596412,4745.578475336323,4938.4394618834085,5479.816143497758,5657.641255605381,5959.201793721973,7460.677130044843,7931.260089686099,8981.32142857143,12162.83482142857,12641.25,13863.638392857143,16369.50892857143,16141.50892857143,14348.13392857143,12963.950892857143,12892.82142857143,12821.86607142857,12998.700892857143,13163.69642857143
1821,3068.122699386503,3703.0899795501023,4307.683026584867,5244.216768916155,7730.478527607362,7743.087934560327,7778.969512195122,6862.963414634146,6482.215384615384,6339.0615384615385,6294.623076923077,6443.326923076923,6410.651923076923,6799.401923076923,7201.169230769231,7463.484615384616,9156.653846153846,9713.926923076922,10598.273946360154,13907.588122605364,14015.917938931298,15547.19391634981,19699.33017077799,19166.39468690702,16900.055028462997,14617.994307400379,13763.601518026566,13345.18026565465,13374.764705882353,13891.204933586338
1820,3512.9497716894975,4630.430745814308,5357.655015197568,6515.4476479514415,8837.888217522659,8869.880664652568,8877.55873493976,8091.405120481928,7998.930722891566,7691.8378378378375,8055.3508245877065,8221.968515742128,8257.36431784108,8511.544776119403,8841.895833333334,9160.38244047619,11369.510385756677,12074.69287833828,13144.36943620178,16895.561946902653,17283.91911764706,18598.259530791787,22025.808139534885,21542.600578871203,20480.343930635838,18458.07514450867,17553.60549132948,18037.067919075143,18807.256115107914,18892.185344827587
1823,24999227.0,15689848.0,15689848.0,19143115.0,58971737.5,58971737.5,58971737.5,47821737.5,45618910.0,45618912.0,48370046.5,49971451.5,52323514.0,49621846.5,49621846.5,53124890.5,53925563.5,36433965.0,36433965.0,44243913.0,44418959.0,42066389.0,42198357.5,43710585.5,43710585.5,52355509.0,51757997.0,51757997.0,51817222.5,52614088.5
1822,4474.78273381295,5136.0992805755395,6324.260744985673,7724.039316239317,10683.752136752137,10769.038352272728,10818.946022727272,9450.882102272728,9334.625889046942,9030.904694167852,9297.392603129445,9415.120910384068,9349.504237288136,9652.98163841808,10070.922316384182,10438.228813559323,12724.57627118644,13547.309322033898,14678.10924369748,18973.655462184874,20501.655737704918,22117.676229508197,25006.799180327867,24108.394021739132,22170.109905020352,20202.286295793758,19214.42605156038,20117.14246947083,20304.12618724559,20408.432835820895
0602,1358.5806451612902,2653.7365591397847,3323.2526881720432,4288.8279569892475,6940.3387096774195,7004.840425531915,7028.340425531915,6474.68085106383,6009.787234042553,5713.409574468085,5719.3263157894735,5837.336842105263,6115.61052631579,6406.9315789473685,6735.8105263157895,7238.163157894737,10214.589473684211,11587.584210526316,12765.810526315789,16640.76842105263,17763.31052631579,19467.773684210526,23817.9,22970.915789473685,21657.115789473683,20404.715789473685,20348.336842105262,20401.15263157895,21069.715789473685,22751.963157894737
0603,3969.7269372693727,7229.841328413284,9291.586715867159,10855.9889298893,14571.114391143912,14579.542435424355,14536.619047619048,9755.356115107914,8646.561151079137,8461.370503597122,8990.888489208633,9070.866906474821,9298.694244604316,9636.05035971223,9846.80357142857,10261.628571428571,13813.314285714287,14670.967857142858,15930.121428571429,20013.882142857143,20548.985765124555,21985.074733096084,25884.718861209964,25282.220640569394,24137.72695035461,27205.457446808512,213845.98581560285,207553.1170212766,226630.56737588652,215618.32978723405
0601,1819341.6208530806,2235041.9004739337,2484429.787735849,2748994.5094339624,4450233.226415094,4131941.7264150945,4132183.5094339624,3527621.533018868,4248969.29032258,4373314.779816514,4123296.908256881,4296604.746606335,7328978.678733031,13219896.438914027,4261301.618834081,4806354.98206278,5485011.933333334,5940000.951111111,12607692.25974026,10604381.779735683,15146276.593073593,16037123.746887967,86023737.5308642,85467070.72764228,77162208.97727273,76081919.86090225,73169633.95167287,115752282.85873605,131109725.01107012,186471627.6268116
0606,2526.198697068404,3970.087947882736,4808.618892508143,5904.257328990228,8710.00651465798,8712.794788273615,8725.775244299673,7620.736156351792,7170.912052117264,6987.71009771987,7399.026058631922,7573.960912052117,7819.970684039088,8147.703583061889,8474.332247557004,9046.208469055375,12118.114006514657,13153.791530944625,14478.895765472313,18630.211726384365,19392.540716612377,20468.612377850164,22972.306188925082,22049.39739413681,21326.700325732898,20613.338762214982,20532.666666666668,21151.430420711975,22445.142394822007,24123.977346278316
0607,2067.324894514768,2645.0168776371306,3263.4495798319326,4063.0882352941176,6877.66806722689,6906.743697478992,6903.995934959349,6061.089430894309,5727.772357723577,5630.532520325203,5953.654618473895,6469.802371541502,6528.351778656126,6978.304347826087,7258.652173913043,7768.723320158103,10285.636363636364,11246.221343873518,12473.328063241106,16642.425196850392,17247.58661417323,18513.94094488189,20857.291338582676,20131.84251968504,19113.42125984252,17939.944881889765,18267.858267716536,19051.929133858266,20306.945098039214,504550.56031128403
0604,2562.621818181818,3487.407272727273,4125.832727272727,5220.967272727273,8410.574545454545,8453.992727272727,8469.338181818182,7053.097472924188,6642.332129963899,6443.534296028881,6926.5770609319,7043.358422939068,7194.252669039146,7578.284697508897,7845.790035587189,8351.508896797153,10652.557894736841,11443.929824561403,12245.249122807018,16301.78947368421,16961.122807017542,18519.50699300699,21034.170731707316,20567.602787456446,19657.839721254357,18909.264808362368,18866.038194444445,19549.25,34588.03472222222,38335.48096885813
0605,4354.091228070175,6024.101754385965,7577.40701754386,8784.895104895106,13145.576923076924,13133.748251748251,13128.933566433567,24640.255244755244,23005.755244755244,22557.23448275862,23114.665517241378,23497.55517241379,24473.116438356163,21134.633561643837,21454.91095890411,21878.580204778158,28234.88737201365,29321.33447098976,30565.017064846415,16989.23469387755,18112.591836734693,42137.89491525424,47550.52542372881,47764.20677966101,46493.79661016949,43532.413559322034,43238.42567567567,44067.29391891892,45460.81081081081,56652.75420875421
